Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Bases;Average Length;Status)	Barcode	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Serovar	Subspecies	Disease	Antigenic Formulas	Lab Contact	Phage Type	Comment	Bio Project ID	Project ID	Sample ID	Secondary Sample ID	Date Entered	Release Date	Status	Coverage	N50	Length	Species	Contig Number(>=200 bp)	Low Quality Bases	Version	Assembly Barcode
SAL_KA7151AA	FSIS1703412	SRR5902686;ILLUMINA;Paired;300;SRX3064250;320901900;150	SAL_KA7151AA	Poultry	Avian	raw intact chicken	2017				North America	United States	West Virginia						Typhimurium	I			Department of Agriculture - Food Safety and Inspection Service (US)			PRJNA242847	SRP040648	SAMN07452788	SRS2409182	2017-08-06	2017-08-05	Assembled	64	195093	4942435	Salmonella enterica;94.44%	78	5333	3.61	SAL_UA4308AA_AS
SAL_KA7678AA	FSIS1703454	SRR5912899;ILLUMINA;Paired;300;SRX3073891;474864600;150	SAL_KA7678AA	Poultry	Avian	raw intact chicken	2017				North America	United States	Virginia						Typhimurium	I			Department of Agriculture - Food Safety and Inspection Service (US)			PRJNA242847	SRP040648	SAMN07461242	SRS2415908	2017-08-09	2017-08-08	Assembled	92	299016	5113994	Salmonella enterica;100.0%	72	28685	4	SAL_FB9003AA_AS
SAL_KA9905AA	FSIS1703769	SRR5955376;ILLUMINA;Paired;300;SRX3113750;454943190;149	SAL_KA9905AA	Poultry	Avian	raw intact chicken	2017				North America	United States	Texas						Typhimurium	I			Department of Agriculture - Food Safety and Inspection Service (US)			PRJNA242847	SRP040648	SAMN07536041	SRS2448773	2017-08-23	2017-08-22	Assembled	93	164321	4866099	Salmonella enterica;100.0%	73	6012	3.61	SAL_UA7590AA_AS
SAL_LA0657AA	FSIS1703840	SRR5980401;ILLUMINA;Paired;300;SRX3136404;413619828;149	SAL_LA0657AA	Poultry	Avian	raw intact chicken	2017				North America	United States	South Carolina						Typhimurium	I			Department of Agriculture - Food Safety and Inspection Service (US)			PRJNA242847	SRP040648	SAMN07563032	SRS2470991	2017-08-28	2017-08-27	Assembled	82	348634	5039010	Salmonella enterica;97.05%	78	5486	3.61	SAL_UA8231AA_AS
SAL_LA0667AA	FSIS1703101	SRR5980390;ILLUMINA;Paired;300;SRX3136393;383961000;150	SAL_LA0667AA	Poultry	Avian	raw intact chicken	2017				North America	United States	Virginia						Typhimurium	I			Department of Agriculture - Food Safety and Inspection Service (US)			PRJNA242847	SRP040648	SAMN07563102	SRS2469310	2017-08-28	2017-08-27	Assembled	77	194941	4942583	Salmonella enterica;92.76%	76	5547	3.61	SAL_UA8221AA_AS
SAL_LA0891AA	FSIS21720069	SRR5985804;ILLUMINA;Paired;300;SRX3141743;451939200;150	SAL_LA0891AA	Poultry	Avian	raw intact chicken	2017				North America	United States	Pennsylvania						Typhimurium	I			Department of Agriculture - Food Safety and Inspection Service (US)			PRJNA242847	SRP040648	SAMN07568700	SRS2474551	2017-08-29	2017-08-28	Assembled	91	215310	4938851	Salmonella enterica;94.87%	83	4143	3.61	SAL_UA8396AA_AS
SAL_LA0892AA	FSIS21720065	SRR5985803;ILLUMINA;Paired;300;SRX3141742;455412838;149	SAL_LA0892AA	Poultry	Avian	raw intact chicken	2017				North America	United States	South Carolina						Typhimurium	I			Department of Agriculture - Food Safety and Inspection Service (US)			PRJNA242847	SRP040648	SAMN07568696	SRS2474481	2017-08-29	2017-08-28	Assembled	92	291935	4944977	Salmonella enterica;100.0%	61	3417	3.61	SAL_UA8395AA_AS
SAL_LA2332AA	FSIS21720112	SRR6011752;ILLUMINA;Paired;500;SRX3165508;555249328;244	SAL_LA2332AA	Poultry	Avian	raw intact chicken	2017				North America	United States	Virginia						Typhimurium	I			Department of Agriculture - Food Safety and Inspection Service (US)			PRJNA242847	SRP040648	SAMN07611481	SRS2496134	2017-09-07	2017-09-06	Assembled	112	208027	4942937	Salmonella enterica;92.75%	76	5697	3.61	SAL_UA9546AA_AS
SAL_LA2355AA	FSIS11704087	SRR6010276;ILLUMINA;Paired;300;SRX3164176;363402954;149	SAL_LA2355AA	Poultry	Avian	raw intact chicken	2017				North America	United States	Georgia						Typhimurium	I			Department of Agriculture - Food Safety and Inspection Service (US)			PRJNA242847	SRP040648	SAMN07608081	SRS2494897	2017-09-07	2017-09-06	Assembled	76	162635	4768958	Salmonella enterica;100.0%	69	6970	3.61	SAL_UA9523AA_AS
SAL_LA3694AA	FSIS11704113	SRR6026426;ILLUMINA;Paired;300;SRX3176887;421917042;149	SAL_LA3694AA	Poultry	Avian	raw intact chicken	2017				North America	United States	Tennessee						Typhimurium	I			Department of Agriculture - Food Safety and Inspection Service (US)			PRJNA242847	SRP040648	SAMN07629726	SRS2506580	2017-09-12	2017-09-11	Assembled	83	225812	5027673	Salmonella enterica;96.5%	60	5242	3.61	SAL_VA5179AA_AS
SAL_LA4388AA	FSIS11704282	SRR6042792;ILLUMINA;Paired;500;SRX3190254;350723184;246	SAL_LA4388AA	Poultry	Avian	raw intact chicken	2017				North America	United States	Virginia						Typhimurium	I			Department of Agriculture - Food Safety and Inspection Service (US)			PRJNA242847	SRP040648	SAMN07656069	SRS2517638	2017-09-16	2017-09-15	Assembled	72	189667	4827027	Salmonella enterica;98.53%	73	7016	3.61	SAL_VA5845AA_AS
SAL_LA8180AA	FSIS21720276	SRR6126765;ILLUMINA;Paired;500;SRX3239416;525096480;240	SAL_LA8180AA	Poultry	Avian	raw intact chicken	2017				North America	United States	Massachusetts						Typhimurium	I			Department of Agriculture - Food Safety and Inspection Service (US)			PRJNA242847	SRP040648	SAMN07731482	SRS2562698	2017-10-03	2017-10-02	Assembled	106	238838	4948326	Salmonella enterica;91.31%	78	3969	3.61	SAL_VA9839AA_AS
SAL_LA8201AA	FSIS21720249	SRR6125305;ILLUMINA;Paired;300;SRX3237958;415365000;150	SAL_LA8201AA	Poultry	Avian	raw intact chicken	2017				North America	United States	Virginia						Typhimurium	I			Department of Agriculture - Food Safety and Inspection Service (US)			PRJNA242847	SRP040648	SAMN07729801	SRS2561685	2017-10-03	2017-10-02	Assembled	83	126295	4958892	Salmonella enterica;100.0%	90	10468	3.61	SAL_VA9818AA_AS
SAL_LA9014AA	FSIS11704638	SRR6143700;ILLUMINA;Paired;500;SRX3255834;538788708;246	SAL_LA9014AA	Poultry	Avian	raw intact chicken	2017				North America	United States	Massachusetts						Typhimurium	I			Department of Agriculture - Food Safety and Inspection Service (US)			PRJNA242847	SRP040648	SAMN07746400	SRS2569543	2017-10-06	2017-10-05	Assembled	109	155304	4935565	Salmonella enterica;100.0%	80	7816	3.61	SAL_WA1515AA_AS
SAL_LA9544AA	FSIS11704631	SRR6131656;ILLUMINA;Paired;300;SRX3244008;295192512;148	SAL_LA9544AA	Poultry	Avian	raw intact chicken	2017				North America	United States	Florida						Typhimurium	I			Department of Agriculture - Food Safety and Inspection Service (US)			PRJNA242847	SRP040648	SAMN07738580	SRS2566985	2017-10-06	2017-10-04	Assembled	60	273831	4874719	Salmonella enterica;100.0%	61	4417	3.61	SAL_WA0983AA_AS
SAL_MA0339AA	FSIS11704679	SRR6159404;ILLUMINA;Paired;300;SRX3270993;311300536;148	SAL_MA0339AA	Poultry	Avian	raw intact chicken	2017				North America	United States	North Carolina						Typhimurium	I			Department of Agriculture - Food Safety and Inspection Service (US)			PRJNA242847	SRP040648	SAMN07775028	SRS2582602	2017-10-12	2017-10-11	Assembled	65	179141	4779227	Salmonella enterica;100.0%	69	6147	3.61	SAL_WA2219AA_AS
SAL_MA1330AA	FSIS11704706	SRR6187207;ILLUMINA;Paired;500;SRX3297229;311235260;245	SAL_MA1330AA	Poultry	Avian	raw intact chicken	2017				North America	United States	North Carolina						Typhimurium	I			Department of Agriculture - Food Safety and Inspection Service (US)			PRJNA242847	SRP040648	SAMN07809353	SRS2605755	2017-10-18	2017-10-18	Assembled	63	150131	4863061	Salmonella enterica;100.0%	88	9688	3.61	SAL_WA3382AA_AS
SAL_MA2227AA	FSIS21720331	SRR6195926;ILLUMINA;Paired;300;SRX3305857;558763936;148	SAL_MA2227AA	Poultry	Avian	raw intact chicken	2017				North America	United States	South Carolina						Typhimurium	I			Department of Agriculture - Food Safety and Inspection Service (US)			PRJNA242847	SRP040648	SAMN07817111	SRS2612068	2017-10-21	2017-10-20	Assembled	113	278930	4909207	Salmonella enterica;98.39%	69	1733	3.61	SAL_WA4209AA_AS
SAL_MA2254AA	FSIS21720384	SRR6197845;ILLUMINA;Paired;500;SRX3307764;585002572;238	SAL_MA2254AA	Poultry	Avian	raw intact chicken	2017				North America	United States	Kentucky						Typhimurium	I			Department of Agriculture - Food Safety and Inspection Service (US)			PRJNA242847	SRP040648	SAMN07819038	SRS2613809	2017-10-22	2017-10-20	Assembled	118	211867	4950775	Salmonella enterica;98.75%	83	4352	3.61	SAL_WA4473AA_AS
SAL_MA3870AA	FSIS11705145	SRR6238438;ILLUMINA;Paired;300;SRX3346675;374857064;148	SAL_MA3870AA	Poultry	Avian	raw intact chicken	2017				North America	United States	Pennsylvania						Typhimurium	I			Department of Agriculture - Food Safety and Inspection Service (US)			PRJNA242847	SRP040648	SAMN07955816	SRS2646803	2017-10-31	2017-10-31	Assembled	76	282892	4895793	Salmonella enterica;100.0%	71	3790	3.61	SAL_WA6255AA_AS
SAL_MA3878AA	FSIS11705126	SRR6238430;ILLUMINA;Paired;300;SRX3346667;411588660;149	SAL_MA3878AA	Poultry	Avian	raw intact chicken	2016				North America	United States	Georgia						Typhimurium	I			Department of Agriculture - Food Safety and Inspection Service (US)			PRJNA242847	SRP040648	SAMN07955825	SRS2646795	2017-10-31	2017-10-31	Assembled	82	306815	4991381	Salmonella enterica;100.0%	67	3788	3.61	SAL_WA6247AA_AS
SAL_MA3906AA	FSIS11705031	SRR6238126;ILLUMINA;Paired;300;SRX3346363;471285510;149	SAL_MA3906AA	Poultry	Avian	raw intact chicken	2017				North America	United States	South Carolina						Typhimurium	I			Department of Agriculture - Food Safety and Inspection Service (US)			PRJNA242847	SRP040648	SAMN07955765	SRS2646526	2017-10-31	2017-10-31	Assembled	92	187559	5095015	Salmonella enterica;100.0%	77	5901	3.61	SAL_WA6219AA_AS
SAL_MA5016AA	FSIS1702430	SRR6255132;ILLUMINA;Paired;300;SRX3361647;338809128;147	SAL_MA5016AA	Poultry	Avian	raw intact chicken	2017				North America	United States	Pennsylvania						Typhimurium	I			Department of Agriculture - Food Safety and Inspection Service (US)			PRJNA242847	SRP040648	SAMN07975007	SRS2660334	2017-11-04	2017-11-03	Assembled	69	52938	4862803	Salmonella enterica;100.0%	172	15180	3.61	SAL_WA8122AA_AS
SAL_MA5228AA	FSIS1702417	SRR6255448;ILLUMINA;Paired;300;SRX3361963;514515972;146	SAL_MA5228AA	Poultry	Avian	raw intact chicken	2017				North America	United States	Georgia						Typhimurium	I			Department of Agriculture - Food Safety and Inspection Service (US)			PRJNA242847	SRP040648	SAMN07975027	SRS2660650	2017-11-05	2017-11-03	Assembled	104	178469	4945929	Salmonella enterica;100.0%	86	4925	3.61	SAL_WA8262AA_AS
SAL_MA5229AA	FSIS1702416	SRR6255447;ILLUMINA;Paired;300;SRX3361962;290758632;142	SAL_MA5229AA	Poultry	Avian	raw intact chicken	2017				North America	United States	Maryland						Typhimurium	I			Department of Agriculture - Food Safety and Inspection Service (US)			PRJNA242847	SRP040648	SAMN07975026	SRS2660651	2017-11-05	2017-11-03	Assembled	59	52630	4889531	Salmonella enterica;98.81%	175	16674	3.61	SAL_WA8261AA_AS
SAL_MA5315AA	FSIS11705168	SRR6265840;ILLUMINA;Paired;300;SRX3372044;500611500;150	SAL_MA5315AA	Poultry	Avian	raw intact chicken	2017				North America	United States	Arizona						Typhimurium	I			Department of Agriculture - Food Safety and Inspection Service (US)			PRJNA242847	SRP040648	SAMN07987832	SRS2669381	2017-11-08	2017-11-07	Assembled	100	238838	4990926	Salmonella enterica;97.06%	75	3670	3.61	SAL_WA8584AA_AS
SAL_MA6706AA	FSIS1701761	SRR6305356;ILLUMINA;Paired;300;SRX3405741;572650820;145	SAL_MA6706AA	Poultry	Avian	raw intact chicken	2017				North America	United States	Georgia						Typhimurium	I			United States Department of Agriculture, Food Safety and Inspection Service			PRJNA242847	SRP040648	SAMN08040275	SRS2698917	2017-11-18	2017-11-17	Assembled	119	215121	4800464	Salmonella enterica;100.0%	68	3510	3.61	SAL_XA1037AA_AS
SAL_MA8884AA	FSIS11705969	SRR6335212;ILLUMINA;Paired;300;SRX3434330;659080500;150	SAL_MA8884AA	Poultry	Avian	raw intact chicken	2017				North America	United States	Pennsylvania						Typhimurium	I			United States Department of Agriculture, Food Safety and Inspection Service			PRJNA242847	SRP040648	SAMN08115132	SRS2725623	2017-12-01	2017-11-30	Assembled	133	238838	4940802	Salmonella enterica;92.18%	69	2192	3.61	SAL_XA3379AA_AS
SAL_MA9570AA	CVM N16S416	SRR6351077;ILLUMINA;Paired;;SRX3447888;314764704;243	SAL_MA9570AA	Poultry	Avian	Chicken wings	2016				North America	United States	Georgia						Typhimurium Var 5-				FDA			PRJNA292661	SRP063697	SAMN08114283	SRS2737839	2017-12-06	2017-12-06	Assembled	63	250057	4952806	Salmonella enterica;100.0%	82	3956	3.61	SAL_XA6935AA_AS
SAL_MA9607AA	CVM N16S184	SRR6351114;ILLUMINA;Paired;;SRX3447851;166048344;231	SAL_MA9607AA	Poultry	Avian	Chicken wings	2016				North America	United States	New York		New York				Typhimurium Var 5-				FDA			PRJNA292661	SRP063697	SAMN08114057	SRS2737802	2017-12-06	2017-12-06	Assembled	33	208582	5003237	Salmonella enterica;97.5%	93	11074	3.61	SAL_XA6898AA_AS
SAL_MA9641AA	CVM N16S090	SRR6351148;ILLUMINA;Paired;;SRX3447817;272444330;263	SAL_MA9641AA	Poultry	Avian	chicken breast	2016				North America	United States	Pennsylvania						Typhimurium Var 5-				FDA			PRJNA292661	SRP063697	SAMN08113969	SRS2737768	2017-12-06	2017-12-06	Assembled	54	275472	5013481	Salmonella enterica;100.0%	102	7948	3.61	SAL_XA6864AA_AS
SAL_MA9642AA	CVM N16S089	SRR6351149;ILLUMINA;Paired;;SRX3447816;341153080;263	SAL_MA9642AA	Poultry	Avian	chicken breast	2016				North America	United States	New York		New York				Typhimurium Var 5-				FDA			PRJNA292661	SRP063697	SAMN08113968	SRS2737767	2017-12-06	2017-12-06	Assembled	67	376818	5064468	Salmonella enterica;98.33%	67	2015	3.61	SAL_XA6863AA_AS
SAL_MA9644AA	CVM N16S087	SRR6351151;ILLUMINA;Paired;;SRX3447814;581113392;254	SAL_MA9644AA	Poultry	Avian	Chicken wings	2016				North America	United States	New York		New York				Typhimurium Var 5-				FDA			PRJNA292661	SRP063697	SAMN08113966	SRS2737765	2017-12-06	2017-12-06	Assembled	116	238838	5007058	Salmonella enterica;95.32%	75	2820	3.61	SAL_XA6861AA_AS
SAL_MA9646AA	CVM N16S085	SRR6351153;ILLUMINA;Paired;;SRX3447812;407895748;262	SAL_MA9646AA	Poultry	Avian	chicken breast	2016				North America	United States	New York		New York				Typhimurium Var 5-				FDA			PRJNA292661	SRP063697	SAMN08113964	SRS2737763	2017-12-06	2017-12-06	Assembled	81	282892	5008053	Salmonella enterica;95.39%	73	3471	3.61	SAL_XA6859AA_AS
SAL_MA9650AA	CVM N16S091	SRR6351157;ILLUMINA;Paired;;SRX3447808;604345344;256	SAL_MA9650AA	Poultry	Avian	chicken breast	2016				North America	United States	Pennsylvania						Typhimurium Var 5-				FDA			PRJNA292661	SRP063697	SAMN08113970	SRS2737759	2017-12-06	2017-12-06	Assembled	120	322501	5014556	Salmonella enterica;96.39%	83	2076	3.61	SAL_XA6855AA_AS
SAL_MA9657AA	CVM N16S190	SRR6350742;ILLUMINA;Paired;;SRX3447801;253518930;217	SAL_MA9657AA	Poultry	Avian	chicken breast	2016				North America	United States	Pennsylvania						Typhimurium Var 5-				FDA			PRJNA292661	SRP063697	SAMN08114063	SRS2737752	2017-12-06	2017-12-06	Assembled	51	276807	4967747	Salmonella enterica;86.41%	98	7488	3.61	SAL_XA6848AA_AS
SAL_MA9658AA	CVM N16S189	SRR6350743;ILLUMINA;Paired;;SRX3447800;246141156;223	SAL_MA9658AA	Poultry	Avian	chicken breast	2016				North America	United States	Pennsylvania						Typhimurium Var 5-				FDA			PRJNA292661	SRP063697	SAMN08114062	SRS2737751	2017-12-06	2017-12-06	Assembled	48	308973	5051657	Salmonella enterica;97.13%	85	3773	3.61	SAL_XA6847AA_AS
SAL_MA9660AA	CVM N16S237	SRR6350745;ILLUMINA;Paired;;SRX3447798;367917270;259	SAL_MA9660AA	Poultry	Avian	chicken breast	2016				North America	United States	New York		New York				Typhimurium Var 5-				FDA			PRJNA292661	SRP063697	SAMN08114109	SRS2737749	2017-12-06	2017-12-06	Assembled	72	192458	5084661	Salmonella enterica;96.29%	91	4793	3.61	SAL_XA6845AA_AS
SAL_MA9662AA	CVM N16S235	SRR6350747;ILLUMINA;Paired;;SRX3447796;346904640;240	SAL_MA9662AA	Poultry	Avian	Chicken wings	2016				North America	United States	New York		New York				Typhimurium Var 5-				FDA			PRJNA292661	SRP063697	SAMN08114107	SRS2737747	2017-12-06	2017-12-06	Assembled	67	101737	5159627	Salmonella enterica;95.88%	106	8195	3.61	SAL_XA6843AA_AS
SAL_MA9667AA	CVM N16S021	SRR6350752;ILLUMINA;Paired;;SRX3447791;244781556;219	SAL_MA9667AA	Poultry	Avian	chicken breast	2016				North America	United States	Connecticut						Typhimurium Var 5-				FDA			PRJNA292661	SRP063697	SAMN08113900	SRS2737742	2017-12-06	2017-12-06	Assembled	48	273026	5095989	Salmonella enterica;93.84%	79	4853	3.61	SAL_XA6834AA_AS
SAL_MA9668AA	CVM N16S022	SRR6350753;ILLUMINA;Paired;;SRX3447790;430806656;272	SAL_MA9668AA	Poultry	Avian	chicken breast	2016				North America	United States	Connecticut						Typhimurium Var 5-				FDA			PRJNA292661	SRP063697	SAMN08113901	SRS2737741	2017-12-06	2017-12-06	Assembled	85	238605	5022553	Salmonella enterica;92.53%	74	3162	3.61	SAL_XA6833AA_AS
SAL_MA9706AA	CVM N16S276	SRR6350791;ILLUMINA;Paired;;SRX3447752;334050696;252	SAL_MA9706AA	Poultry	Avian	chicken breast	2016				North America	United States	Maryland						Typhimurium Var 5-				FDA			PRJNA292661	SRP063697	SAMN08114145	SRS2737704	2017-12-06	2017-12-06	Assembled	67	192810	4963190	Salmonella enterica;98.72%	86	4311	3.61	SAL_XA6795AA_AS
SAL_MA9711AA	CVM N16S277	SRR6350796;ILLUMINA;Paired;;SRX3447747;349813800;252	SAL_MA9711AA	Poultry	Avian	chicken breast	2016				North America	United States	Maryland						Typhimurium				FDA			PRJNA292661	SRP063697	SAMN08114146	SRS2737699	2017-12-06	2017-12-06	Assembled	72	275694	4849407	Salmonella enterica;95.16%	66	2478	3.61	SAL_XA6790AA_AS
SAL_MA9724AA	CVM N16S175	SRR6350809;ILLUMINA;Paired;;SRX3447734;146283706;199	SAL_MA9724AA	Poultry	Avian	chicken breast	2016				North America	United States	New Mexico						Typhimurium Var 5-				FDA			PRJNA292661	SRP063697	SAMN08114048	SRS2737686	2017-12-06	2017-12-06	Assembled	29	139313	4960498	Salmonella enterica;100.0%	93	10011	3.61	SAL_XA6777AA_AS
SAL_MA9803AA	CVM N16S027	SRR6350888;ILLUMINA;Paired;;SRX3447655;304895598;287	SAL_MA9803AA	Poultry	Avian	chicken breast	2016				North America	United States	Connecticut						Typhimurium Var 5-				FDA			PRJNA292661	SRP063697	SAMN08113906	SRS2737607	2017-12-06	2017-12-06	Assembled	61	282891	4993734	Salmonella enterica;100.0%	71	3672	3.61	SAL_XA6698AA_AS
SAL_MA9805AA	CVM N16S029	SRR6350890;ILLUMINA;Paired;;SRX3447653;463424952;283	SAL_MA9805AA	Poultry	Avian	chicken breast	2016				North America	United States	Connecticut						Typhimurium Var 5-				FDA			PRJNA292661	SRP063697	SAMN08113908	SRS2737606	2017-12-06	2017-12-06	Assembled	92	298794	4992356	Salmonella enterica;98.41%	67	3564	3.61	SAL_XA6696AA_AS
SAL_MA9811AA	CVM N16S031	SRR6350896;ILLUMINA;Paired;;SRX3447647;367538112;288	SAL_MA9811AA	Poultry	Avian	chicken breast	2016				North America	United States	Connecticut						Typhimurium Var 5-				FDA			PRJNA292661	SRP063697	SAMN08113910	SRS2737599	2017-12-06	2017-12-06	Assembled	74	282891	4900869	Salmonella enterica;96.49%	60	5444	3.61	SAL_XA6690AA_AS
SAL_MA9839AA	CVM N16S391	SRR6350924;ILLUMINA;Paired;;SRX3447619;345143400;259	SAL_MA9839AA	Poultry	Avian	Chicken wings	2016				North America	United States	New York		New York				Typhimurium Var 5-				FDA			PRJNA292661	SRP063697	SAMN08114259	SRS2737569	2017-12-06	2017-12-06	Assembled	69	257259	4968840	Salmonella enterica;98.59%	82	3050	3.61	SAL_XA6662AA_AS
SAL_MA9864AA	CVM N16S217	SRR6350949;ILLUMINA;Paired;;SRX3447594;540977320;260	SAL_MA9864AA	Poultry	Avian	chicken breast	2016				North America	United States	Colorado						Typhimurium Var 5-				FDA			PRJNA292661	SRP063697	SAMN08114090	SRS2737545	2017-12-06	2017-12-06	Assembled	107	229663	5011332	Salmonella enterica;97.27%	80	1657	3.61	SAL_XA6637AA_AS
SAL_MA9870AA	CVM N16S409	SRR6350955;ILLUMINA;Paired;;SRX3447588;351955604;262	SAL_MA9870AA	Poultry	Avian	chicken breast	2016				North America	United States	Tennessee						Typhimurium Var 5-				FDA			PRJNA292661	SRP063697	SAMN08114277	SRS2737539	2017-12-06	2017-12-06	Assembled	71	252696	4926859	Salmonella enterica;100.0%	68	2554	3.61	SAL_XA6631AA_AS
SAL_MA9899AA	CVM N16S149	SRR6350984;ILLUMINA;Paired;;SRX3447559;323519520;272	SAL_MA9899AA	Poultry	Avian	chicken breast	2016				North America	United States	Tennessee						Typhimurium Var 5-				FDA			PRJNA292661	SRP063697	SAMN08114025	SRS2737510	2017-12-06	2017-12-06	Assembled	65	277509	4949781	Salmonella enterica;100.0%	62	1351	3.61	SAL_XA6602AA_AS
